superkingdom	kingdom	phylum	class	order	genus	species
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_calidilacuna
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_coffeaeformis
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Craspedostauros	Craspedostauros_australis
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Fistulifera	Fistulifera_saprophila
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Fistulifera	Fistulifera_solaris
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_avium
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_karadagensis
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_nusantara
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_ostrearia
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_provincialis
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_pseudostrearia
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_silbo
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_arenaria
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_tsukamotoi
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula_veneta
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Seminavis	Seminavis_robusta
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Phaeodactylaceae	Phaeodactylum	Phaeodactylum_tricornutum
Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	Pleurosigmataceae	Pleurosigma	Pleurosigma_intermedium
Eukaryota	Bacillariophyta	Bacillariophyceae	Rhopalodiales	Rhopalodiaceae	Epithemia	Epithemia_pelagica
Eukaryota	Bacillariophyta	Bacillariophyta_X	Bacillariophyta_XX	Bacillariophyta_XXX	Bacillariophyta_XXXX	uncultured_diatom
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Acanthocerataceae	Acanthoceras	Acanthoceras_zachariasii
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Attheyaceae	Attheya	Attheya_longicornis
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_costatus
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_curvisetus
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_gelidus
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_gracilis
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_laevisporus
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_muellerii
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_pseudocurvisetus
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_simplex
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_socialis
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_sp._DS1
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Chaetocerotales	Chaetocerotaceae	Chaetoceros	Chaetoceros_tenuissimus
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	Coscinodiscus	Coscinodiscus_granii
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	Coscinodiscus	Coscinodiscus_radiatus
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	Coscinodiscus	Coscinodiscus_sp
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Coscinodiscaceae	Coscinodiscus	Coscinodiscus_wailesii
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Hemidiscaceae	Actinocyclus	Actinocyclus_sp._(in:_diatoms)
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Hemidiscaceae	Actinocyclus	Actinocyclus_subtilis
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Leptocylindrales	Leptocylindraceae	Leptocylindrus	Leptocylindrus_danicus
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Leptocylindrales	Leptocylindraceae	Tenuicylindrus	Tenuicylindrus_belgicus
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis_turris
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Paraliales	Paraliaceae	Paralia	Paralia_sulcata
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	Guinardia_delicatula
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Guinardia	Guinardia_striata
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Proboscia	Proboscia_sp.
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	Rhizosoleniaceae	Rhizosolenia	Rhizosolenia_setigera
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	Stephanodiscaceae	Cyclotella	Cyclotella_cryptica
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	Stephanodiscaceae	Cyclotella	Cyclotella_sp._L04_2
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	Stephanodiscaceae	Cyclotella	Cyclotella_sp._WC03_2
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	Stephanodiscaceae	Cyclotella	Cyclotella_sp_L042
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	Stephanodiscaceae	Discostella	Discostella_pseudostelligera
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Stephanodiscales	Stephanodiscaceae	Stephanodiscus	Stephanodiscus_niagarae
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema_costatum
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema_grevillei
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema_marinoi
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema_pseudocostatum
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Skeletonemataceae	Skeletonema	Skeletonema_tropicum
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra_weissflogii
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Minidiscus	Minidiscus_spinulatus
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Roundia	Roundia_cardiophora
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Stephanocyclus	Stephanocyclus_meneghinianus
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_nordenskioeldii
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_oceanica
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_profunda
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_pseudonana
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_rotula
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_sp.
Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira_tenera
Eukaryota	Bacillariophyta	Fragilariophyceae	Cyclophorales	Cyclophoraceae	Astrosyne	Astrosyne_radiata
Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	Asterionella	Asterionella_formosa
Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	Asterionellopsis	Asterionellopsis_glacialis
Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_capucina
Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_crotonensis
Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	Staurosiraceae	Nanofrustulum	Nanofrustulum_shiloi
Eukaryota	Bacillariophyta	Fragilariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_sp.
Eukaryota	Bacillariophyta	Fragilariophyceae	Licmophorales	Ulnariaceae	Ulnaria	Ulnaria_acus
Eukaryota	Bacillariophyta	Fragilariophyceae	Licmophorales	Ulnariaceae	Ulnaria	Ulnaria_ulna
Eukaryota	Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	Thalassionema	Thalassionema_frauenfeldii
Eukaryota	Bacillariophyta	Fragilariophyceae	Thalassionemales	Thalassionemataceae	Thalassionema	Thalassionema_nitzschioides
Eukaryota	Bacillariophyta	Mediophyceae	Anaulales	Anaulaceae	Eunotogramma	Eunotogramma_sp.
Eukaryota	Bacillariophyta	Mediophyceae	Biddulphiales	Biddulphiaceae	Biddulphia	Biddulphia_biddulphiana
Eukaryota	Bacillariophyta	Mediophyceae	Biddulphiales	Biddulphiaceae	Biddulphia	Biddulphia_tridens
Eukaryota	Bacillariophyta	Mediophyceae	Cymatosirales	Cymatosiraceae	Plagiogrammopsis	Plagiogrammopsis_vanheurckii
Eukaryota	Bacillariophyta	Mediophyceae	Eupodiscales	Odontellaceae	Odontella	Odontella_aurita
Eukaryota	Bacillariophyta	Mediophyceae	Eupodiscales	Odontellaceae	Odontella	Odontella_regia
Eukaryota	Bacillariophyta	Mediophyceae	Eupodiscales	Odontellaceae	Odontella	Odontella_sp_in_diatoms
Eukaryota	Bacillariophyta	Mediophyceae	Eupodiscales	Odontellaceae	Pseudictyota	Pseudictyota_dubia
Eukaryota	Bacillariophyta	Mediophyceae	Eupodiscales	Parodontellaceae	Trieres	Trieres_chinensis
Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	Cerataulina	Cerataulina_daemon
Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	Eucampia	Eucampia_zodiacus
Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	Hemiaulaceae	Hemiaulus	Hemiaulus_sinensis
Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Ditylum	Ditylum_brightwellii
Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Helicotheca	Helicotheca_tamesis
Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Lithodesmioides	Lithodesmioides_polymorpha
Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	Lithodesmiaceae	Lithodesmium	Lithodesmium_undulatum
Eukaryota	Bacillariophyta	Mediophyceae	Toxariales	Toxariaceae	Toxarium	Toxarium_undulatum
Eukaryota	Bacillariophyta	Mediophyceae	Triceratiales	Plagiogrammaceae	Plagiogramma	Plagiogramma_staurophorum
Eukaryota	Bacillariophyta	Mediophyceae	Triceratiales	Plagiogrammaceae	Psammoneis	Psammoneis_obaidii
Eukaryota	Cercozoa	Chlorarachniophyceae	Chlorarachniophyceae_X	Chlorarachniophyceae_XX	Bigelowiella	Bigelowiella_natans
Eukaryota	Cercozoa	Chlorarachniophyceae	Chlorarachniophyceae_X	Chlorarachniophyceae_XX	Gymnochlora	Gymnochlora_stellata
Eukaryota	Cercozoa	Chlorarachniophyceae	Chlorarachniophyceae_X	Chlorarachniophyceae_XX	Lotharella	Lotharella_oceanica
Eukaryota	Cercozoa	Chlorarachniophyceae	NA	NA	Gymnochlora	Gymnochlora_stellata
Eukaryota	Cercozoa	Imbricatea	Euglyphida	Paulinellidae	Paulinella	Paulinella_chromatophora
Eukaryota	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	Tetraselmis_chuii
Eukaryota	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	Tetraselmis_helgolandica
Eukaryota	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	Tetraselmis_marina
Eukaryota	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	Tetraselmis_sp._CCMP_881
Eukaryota	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	Tetraselmis_subcordiformis
Eukaryota	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	Tetraselmis_suecica
Eukaryota	Chlorophyta	Chlorophyceae	Chaetopeltidales	Chaetopeltidaceae	Chaetopeltis	Chaetopeltis_orbicularis
Eukaryota	Chlorophyta	Chlorophyceae	Chaetopeltidales	Chaetopeltidaceae	Floydiella	Floydiella_terrestris
Eukaryota	Chlorophyta	Chlorophyceae	Chaetopeltidales	Chaetopeltidaceae	Gormaniella	Gormaniella_terricola
Eukaryota	Chlorophyta	Chlorophyceae	Chaetopeltidales	Chaetopeltidaceae	Koshicola	Koshicola_spirodelophila
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Aphanochaetaceae	Aphanochaete	Aphanochaete_confervicola
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Aphanochaetaceae	Aphanochaete	Aphanochaete_elegans
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Aphanochaetaceae	Aphanochaete	Aphanochaete_repens
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Aphanochaetaceae	Aphanochaete	Aphanochaete_sp.
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Aphanochaetaceae	Caespitella	Caespitella_pascheri
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Barrancaceae	Barranca	Barranca_variabilis
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Chaetophora	Chaetophora_lobata
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Chaetophora	Chaetophora_sp._CCMA_UFSCar_548
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Chaetophora	Chaetophora_sp._FACHB-2423
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Chaetophoropsis	Chaetophoropsis_aershanensis
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Chaetophoropsis	Chaetophoropsis_attenuata
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Chaetophoropsis	Chaetophoropsis_cf._attenuata_FACHB-2291
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Chaetophoropsis	Chaetophoropsis_pisiformis
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Chaetophoropsis	Chaetophoropsis_polyrhiza
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Chaetophoropsis	Chaetophoropsis_sp.
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Draparnaldia	Draparnaldia_acuta
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Draparnaldia	Draparnaldia_mutabilis
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Draparnaldia	Draparnaldia_plumosa
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	Stigeoclonium_aestivale
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	Stigeoclonium_amoenum
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	Stigeoclonium_cf._tenue_BL-2022
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	Stigeoclonium_farctum
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	Stigeoclonium_helveticum
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	Stigeoclonium_lubricum
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	Stigeoclonium_sp.
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	Stigeoclonium_sp._FACHB-2430
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	Stigeoclonium_sp._HB201635
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	Stigeoclonium_sp._JIAC-WT-filamentous_1
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Chaetophoraceae	Stigeoclonium	Stigeoclonium_variabile
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Fritschiellaceae	Fritschiella	Fritschiella_tuberosa
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Schizomeridaceae	Schizomeris	Schizomeris_leibleinii
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Uronemataceae	Uronema	Uronema_confervicola
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Uronemataceae	Uronema	Uronema_sp._CCAP_334/1
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Uronemataceae	Uronema	Uronema_sp._FACHB-2429
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Uronemataceae	Uronema	Uronema_terrestre
Eukaryota	Chlorophyta	Chlorophyceae	Chaetophorales	Uronemataceae	Uronema	Uronema_trentonense
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Actinochloridaceae	Macrochloris	Macrochloris_rubrioleum
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Asteromonadaceae	Halochlorella	Halochlorella_rubescens
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Astrephomenaceae	Astrephomene	Astrephomene_gubernaculifera
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Characiochloridaceae	Characiochloris	Characiochloris_acuminata
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Carteria	Carteria_cerasiformis
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Carteria	Carteria_crucifera
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Carteria	Carteria_radiosa
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Carteria	Carteria_sp._SAG_8-5
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_applanata
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_chlamydogama
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_chlorastera
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_incerta
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_moewusii
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_nivalis
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_peterfii
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_reinhardtii
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_schloesseri
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_sp._GA12
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_sp._GA8
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas_sp._ICE-L
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chloromonas	Chloromonas_perforata
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chloromonas	Chloromonas_radiata
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chloromonas	Chloromonas_rosae
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chloromonas	Chloromonas_sp._TTB-2018
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Desmotetra	Desmotetra_delicata
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Hyalomonas	Hyalomonas_oviformis
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Lobochlamys	Lobochlamys_culleus
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Lobochlamys	Lobochlamys_segnis
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Microglena	Microglena_antarctica
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Microglena	Microglena_monadina
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Oogamochlamys	Oogamochlamys_gigantea
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Polytoma	Polytoma_obtusum
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Vitreochlamys	Vitreochlamys_aulata
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Borodinellopsis	Borodinellopsis_texensis
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_citriforme
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_costatozygotum
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_diplobionticum
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_echinozygotum
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_hypnosporum
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_infusionum
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_isabeliense
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_minutum
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_oleofaciens
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_sp._CCCryo_194-04
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_sp._CCCryo_205-05
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_sp._GA5
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_sp._KSF0227
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_sphacosum
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_tatrense
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Chlorococcum	Chlorococcum_vacuolatum
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Fasciculochloris	Fasciculochloris_boldii
Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Hydrocytium	Hydrocytium_acuminatum
